q1,q2,q3,q4,q5,q6,q7,qe1,qe2,qe3,qe4,qe5,qe6,qe7
2.748326603509124,-0.5500713089652123,0.8033943800360588,-2.928048938143184,0.020990161061617767,3.2329184885100366,1.0639465384655877,2.7425380226113303,-0.5543128934039192,0.7992270056302988,-2.9385325194870004,0.03315405283832774,3.238055629287772,1.0745060517636225
2.7556432253119585,-0.5455916274037598,0.8174488227746027,-2.9195095416378027,0.03679216059525675,3.220273201710649,1.062561211242977,2.748326603509124,-0.5500713089652123,0.8033943800360588,-2.928048938143184,0.020990161061617767,3.2329184885100366,1.0639465384655877
2.74344437274322,-0.5514713117453601,0.8134720867928275,-2.926385536365472,0.019739656575167342,3.2269199980745387,1.0521475973935948,2.7556432253119585,-0.5455916274037598,0.8174488227746027,-2.9195095416378027,0.03679216059525675,3.220273201710649,1.062561211242977
2.748914684936914,-0.5384964068005695,0.813723557523995,-2.9319376834184636,0.03428321449327209,3.238324248248886,1.0607987448619176,2.74344437274322,-0.5514713117453601,0.8134720867928275,-2.926385536365472,0.019739656575167342,3.2269199980745387,1.0521475973935948
2.7373738293615406,-0.5326916231185376,0.8099512811970132,-2.942331647037392,0.020297979946475146,3.2232681595315205,1.0498336503933843,2.748914684936914,-0.5384964068005695,0.813723557523995,-2.9319376834184636,0.03428321449327209,3.238324248248886,1.0607987448619176
2.732700170470724,-0.5391709521701872,0.7998352273002831,-2.9592721368426496,0.017010643230475957,3.2352890230351883,1.0335978736878515,2.7373738293615406,-0.5326916231185376,0.8099512811970132,-2.942331647037392,0.020297979946475146,3.2232681595315205,1.0498336503933843
2.7501306393168248,-0.5423951947253064,0.8109483261545448,-2.9546386460820977,0.03325613916785056,3.225327479608103,1.0208727793574603,2.732700170470724,-0.5391709521701872,0.7998352273002831,-2.9592721368426496,0.017010643230475957,3.2352890230351883,1.0335978736878515
2.7375553817373035,-0.528437448933131,0.7941977624114674,-2.96826717831215,0.040012048976967446,3.2339396803987155,1.0230075726503771,2.7501306393168248,-0.5423951947253064,0.8109483261545448,-2.9546386460820977,0.03325613916785056,3.225327479608103,1.0208727793574603
2.7427594685077707,-0.5389591858911787,0.7876158498452089,-2.9716901833649225,0.05625461724529489,3.2253646225819894,1.02078350093637,2.7375553817373035,-0.528437448933131,0.7941977624114674,-2.96826717831215,0.040012048976967446,3.2339396803987155,1.0230075726503771
2.752417883471584,-0.547351831398202,0.7873472772845003,-2.9850416348299063,0.06795174430305846,3.232572881442238,1.010877182818971,2.7427594685077707,-0.5389591858911787,0.7876158498452089,-2.9716901833649225,0.05625461724529489,3.2253646225819894,1.02078350093637
2.7543895932740003,-0.5302068648212299,0.7720089269949911,-2.98526340847401,0.08514790074248431,3.2242038325158076,1.024157145431321,2.752417883471584,-0.547351831398202,0.7873472772845003,-2.9850416348299063,0.06795174430305846,3.232572881442238,1.010877182818971
2.740597338489719,-0.5287528785219523,0.7566881525988991,-2.9800848679902137,0.08509778689311033,3.229022249100523,1.0202886729225304,2.7543895932740003,-0.5302068648212299,0.7720089269949911,-2.98526340847401,0.08514790074248431,3.2242038325158076,1.024157145431321
2.7548329040209394,-0.5318741212180452,0.7400304796805113,-2.9836090111251727,0.07194585814623337,3.2270822337607785,1.0260653288294042,2.740597338489719,-0.5287528785219523,0.7566881525988991,-2.9800848679902137,0.08509778689311033,3.229022249100523,1.0202886729225304
2.749677893218422,-0.5392525994053716,0.7293577076635803,-2.9966017656114805,0.06631173254296031,3.2164533468578567,1.0266338910417503,2.7548329040209394,-0.5318741212180452,0.7400304796805113,-2.9836090111251727,0.07194585814623337,3.2270822337607785,1.0260653288294042
2.7501599810964,-0.5538557590051861,0.712995207807633,-2.980138549558676,0.04919910889252385,3.2130101893999967,1.025647581393811,2.749677893218422,-0.5392525994053716,0.7293577076635803,-2.9966017656114805,0.06631173254296031,3.2164533468578567,1.0266338910417503
2.736537029520755,-0.5437962988081944,0.718127892027842,-2.9685257607389604,0.0488100243213029,3.2212912007733827,1.030074492896849,2.7501599810964,-0.5538557590051861,0.712995207807633,-2.980138549558676,0.04919910889252385,3.2130101893999967,1.025647581393811
2.7191794262580578,-0.5326049122089029,0.7274898061313367,-2.9639404928897544,0.06197406467935811,3.2041318741386977,1.0306480120393853,2.736537029520755,-0.5437962988081944,0.718127892027842,-2.9685257607389604,0.0488100243213029,3.2212912007733827,1.030074492896849
2.7336742763068975,-0.5182124332092445,0.7174336734078854,-2.9640809776426473,0.06021060652213026,3.206815640060755,1.0334646945531158,2.7191794262580578,-0.5326049122089029,0.7274898061313367,-2.9639404928897544,0.06197406467935811,3.2041318741386977,1.0306480120393853
2.725193187223139,-0.5259568922023787,0.7215645499868399,-2.981511282937248,0.05123893018036327,3.1958211533090823,1.0264937611378144,2.7336742763068975,-0.5182124332092445,0.7174336734078854,-2.9640809776426473,0.06021060652213026,3.206815640060755,1.0334646945531158
2.722829677407466,-0.5130783991062188,0.7291254908971943,-2.9659761057232985,0.04609214345405767,3.208631653125376,1.0107345835392192,2.725193187223139,-0.5259568922023787,0.7215645499868399,-2.981511282937248,0.05123893018036327,3.1958211533090823,1.0264937611378144
2.7340569029824136,-0.5137119703769584,0.7119008918326484,-2.9642726454358583,0.038603713188831275,3.2161969234003887,1.0092604371618017,2.722829677407466,-0.5130783991062188,0.7291254908971943,-2.9659761057232985,0.04609214345405767,3.208631653125376,1.0107345835392192
2.748182305661813,-0.4974867413215634,0.6961503840653878,-2.98150741996792,0.02813274197441753,3.2063907381895884,0.9972672976960023,2.7340569029824136,-0.5137119703769584,0.7119008918326484,-2.9642726454358583,0.038603713188831275,3.2161969234003887,1.0092604371618017
2.7377230844893066,-0.5049601890273321,0.7048833241469938,-2.9727045725455836,0.04212692102755206,3.2127584309462165,0.9832003721588939,2.748182305661813,-0.4974867413215634,0.6961503840653878,-2.98150741996792,0.02813274197441753,3.2063907381895884,0.9972672976960023
-0.046195411262373476,-1.0288244612866744,-1.9610409387285153,-2.3637815175332686,-0.5631926161571368,3.7028700388992304,0.7260057190666691,-0.046195411262373476,-1.0288244612866744,-1.9610409387285153,-2.3637815175332686,-0.5631926161571368,3.7028700388992304,0.7260057190666691
-0.0631570592004003,-1.0351000708735478,-1.9626428176069912,-2.3666487199429636,-0.5732840598700686,3.710407845201995,0.7375489515540552,-0.046195411262373476,-1.0288244612866744,-1.9610409387285153,-2.3637815175332686,-0.5631926161571368,3.7028700388992304,0.7260057190666691
-0.06836121960073159,-1.0305067837839172,-1.947406829748155,-2.3633084325253635,-0.5748104794419353,3.7243022861920414,0.7247210880265836,-0.0631570592004003,-1.0351000708735478,-1.9626428176069912,-2.3666487199429636,-0.5732840598700686,3.710407845201995,0.7375489515540552
-0.07877388632309724,-1.0176248696334496,-1.9576835262219272,-2.3693620482905144,-0.5665134172035965,3.7307556976187315,0.7229132407293573,-0.06836121960073159,-1.0305067837839172,-1.947406829748155,-2.3633084325253635,-0.5748104794419353,3.7243022861920414,0.7247210880265836
-0.08447816566346178,-1.024827832354301,-1.9561814195204805,-2.385375221568214,-0.561569995515363,3.737650413958189,0.7171606510622459,-0.07877388632309724,-1.0176248696334496,-1.9576835262219272,-2.3693620482905144,-0.5665134172035965,3.7307556976187315,0.7229132407293573
-0.08640791604836826,-1.011729681535268,-1.962310953818668,-2.3700991659220656,-0.5784299782120088,3.730677103533695,0.7147726188849493,-0.08447816566346178,-1.024827832354301,-1.9561814195204805,-2.385375221568214,-0.561569995515363,3.737650413958189,0.7171606510622459
-0.0753922296083015,-1.0061381004611554,-1.9506564646962223,-2.3809312505623663,-0.5935836009256141,3.716268829157604,0.7314518732784596,-0.08640791604836826,-1.011729681535268,-1.962310953818668,-2.3700991659220656,-0.5784299782120088,3.730677103533695,0.7147726188849493
-0.05973419138561877,-0.9993047141041674,-1.9474825334580872,-2.3635100026914273,-0.595426354964165,3.7005939422995078,0.7470221274189432,-0.0753922296083015,-1.0061381004611554,-1.9506564646962223,-2.3809312505623663,-0.5935836009256141,3.716268829157604,0.7314518732784596
-0.07552541803995061,-1.0070101911516536,-1.940975694392721,-2.368391856684338,-0.5808735924304017,3.7170526013482093,0.7312449377630231,-0.05973419138561877,-0.9993047141041674,-1.9474825334580872,-2.3635100026914273,-0.595426354964165,3.7005939422995078,0.7470221274189432
-0.05874436910614712,-1.0019269769410022,-1.948709928173799,-2.3738854091852795,-0.5702985344253746,3.718898023531989,0.7280697453842819,-0.07552541803995061,-1.0070101911516536,-1.940975694392721,-2.368391856684338,-0.5808735924304017,3.7170526013482093,0.7312449377630231
-0.04681562706971404,-0.990415715077096,-1.9531493060829974,-2.365536415414718,-0.5853278077783879,3.707907374151875,0.7242861478086814,-0.05874436910614712,-1.0019269769410022,-1.948709928173799,-2.3738854091852795,-0.5702985344253746,3.718898023531989,0.7280697453842819
-0.050434974626928114,-0.9749713766242902,-1.9379680720494692,-2.3634998598468497,-0.6008455509551847,3.695659533724311,0.7351947918528124,-0.04681562706971404,-0.990415715077096,-1.9531493060829974,-2.365536415414718,-0.5853278077783879,3.707907374151875,0.7242861478086814
-0.06485379549050223,-0.9866291293525828,-1.947688255551449,-2.368639813785502,-0.5870007479478035,3.6802561939677716,0.7464477282191728,-0.050434974626928114,-0.9749713766242902,-1.9379680720494692,-2.3634998598468497,-0.6008455509551847,3.695659533724311,0.7351947918528124
-0.06465901391695898,-0.9910075594316113,-1.9479670123539357,-2.3578857099782886,-0.6033089766710923,3.6856291842432336,0.7371769871232716,-0.06485379549050223,-0.9866291293525828,-1.947688255551449,-2.368639813785502,-0.5870007479478035,3.6802561939677716,0.7464477282191728
-0.05175425492222792,-0.9756087767057847,-1.942382273353685,-2.343571335211916,-0.5940360766218024,3.6766330097290774,0.7378878978953373,-0.06465901391695898,-0.9910075594316113,-1.9479670123539357,-2.3578857099782886,-0.6033089766710923,3.6856291842432336,0.7371769871232716
-0.0512573878090769,-0.9647269709754088,-1.9589777317830124,-2.358361365415966,-0.6111220273887099,3.6931979235364163,0.7503751935582604,-0.05175425492222792,-0.9756087767057847,-1.942382273353685,-2.343571335211916,-0.5940360766218024,3.6766330097290774,0.7378878978953373
-0.03563667076214443,-0.9679704495057089,-1.9734264374890154,-2.3724290479633936,-0.6177102748923345,3.710281331758799,0.7597157296931587,-0.0512573878090769,-0.9647269709754088,-1.9589777317830124,-2.358361365415966,-0.6111220273887099,3.6931979235364163,0.7503751935582604
-0.030969415028059707,-0.9806349182291478,-1.9889567196985045,-2.3589479718576323,-0.6016677050294337,3.7207076776996257,0.7620741493972291,-0.03563667076214443,-0.9679704495057089,-1.9734264374890154,-2.3724290479633936,-0.6177102748923345,3.710281331758799,0.7597157296931587
-0.028525225166859472,-0.9735966511948265,-1.9841402822624534,-2.3595472321490267,-0.599744369173271,3.7200349237948407,0.7614794496793911,-0.030969415028059707,-0.9806349182291478,-1.9889567196985045,-2.3589479718576323,-0.6016677050294337,3.7207076776996257,0.7620741493972291
-0.02084503617133282,-0.9852830167472167,-1.9796384072302897,-2.354782375427071,-0.5934525267347042,3.7051945283277123,0.7748507545861081,-0.028525225166859472,-0.9735966511948265,-1.9841402822624534,-2.3595472321490267,-0.599744369173271,3.7200349237948407,0.7614794496793911
-0.01110805993679913,-0.9878057117764525,-1.964411404259446,-2.3545159758160312,-0.6091825303133994,3.6891218292962704,0.7629764330057129,-0.02084503617133282,-0.9852830167472167,-1.9796384072302897,-2.354782375427071,-0.5934525267347042,3.7051945283277123,0.7748507545861081
-0.005741283965228381,-1.0008714893260822,-1.9627793955900026,-2.3629992765569874,-0.5922485942790421,3.70438983654387,0.7784703609885315,-0.01110805993679913,-0.9878057117764525,-1.964411404259446,-2.3545159758160312,-0.6091825303133994,3.6891218292962704,0.7629764330057129
-0.01534472021772689,-1.0025032715633069,-1.9742029499693352,-2.367219196224824,-0.6082842841470465,3.6969847736307275,0.7775167927944265,-0.005741283965228381,-1.0008714893260822,-1.9627793955900026,-2.3629992765569874,-0.5922485942790421,3.70438983654387,0.7784703609885315
-0.03003880428676084,-1.0049924479133048,-1.9674059306440996,-2.3773536519260365,-0.6113133099652461,3.70387950279724,0.7791632732395877,-0.01534472021772689,-1.0025032715633069,-1.9742029499693352,-2.367219196224824,-0.6082842841470465,3.6969847736307275,0.7775167927944265
-0.026950803440250366,-1.0141160310953072,-1.9733586142689128,-2.3821810585645187,-0.6232277785761354,3.6867670166951383,0.7848879767272592,-0.03003880428676084,-1.0049924479133048,-1.9674059306440996,-2.3773536519260365,-0.6113133099652461,3.70387950279724,0.7791632732395877
-0.03157628387418853,-1.0017412800862495,-1.9577276599095481,-2.3920445091709954,-0.6378784427906569,3.6903327677012014,0.7861372361054455,-0.026950803440250366,-1.0141160310953072,-1.9733586142689128,-2.3821810585645187,-0.6232277785761354,3.6867670166951383,0.7848879767272592
-0.040927423004796674,-1.0159370382075015,-1.9702644670377436,-2.3955744418097606,-0.6245836541616564,3.6973172286994496,0.7997877738488026,-0.03157628387418853,-1.0017412800862495,-1.9577276599095481,-2.3920445091709954,-0.6378784427906569,3.6903327677012014,0.7861372361054455
-0.05090608392697914,-1.0232148497723879,-1.9596439092993556,-2.411757213237105,-0.6264914385608615,3.7017055479351932,0.8120309007949871,-0.040927423004796674,-1.0159370382075015,-1.9702644670377436,-2.3955744418097606,-0.6245836541616564,3.6973172286994496,0.7997877738488026
-0.048224116465293024,-1.0262470757744537,-1.9751322436840149,-2.4095746026459,-0.6337514393888504,3.7054338848118133,0.8166984326030637,-0.05090608392697914,-1.0232148497723879,-1.9596439092993556,-2.411757213237105,-0.6264914385608615,3.7017055479351932,0.8120309007949871
-0.06398250800651534,-1.0209069040995487,-1.9829416239337145,-2.419715411035931,-0.6352090284230766,3.7055249401855397,0.8324610573989178,-0.048224116465293024,-1.0262470757744537,-1.9751322436840149,-2.4095746026459,-0.6337514393888504,3.7054338848118133,0.8166984326030637
-0.054688484760454806,-1.0295446242718325,-1.9870979113412035,-2.404930759364067,-0.6234544298894197,3.6958895406530354,0.8231715166602555,-0.06398250800651534,-1.0209069040995487,-1.9829416239337145,-2.419715411035931,-0.6352090284230766,3.7055249401855397,0.8324610573989178
-0.03925536864608341,-1.0439578658499313,-1.9810134864040867,-2.3959524543312787,-0.6216646603676641,3.7070784490663944,0.8221740536619065,-0.054688484760454806,-1.0295446242718325,-1.9870979113412035,-2.404930759364067,-0.6234544298894197,3.6958895406530354,0.8231715166602555
-0.05520473783133689,-1.0510122038097525,-1.9868423394272743,-2.411827040099633,-0.6350582924441267,3.7244641594227255,0.8132696717315205,-0.03925536864608341,-1.0439578658499313,-1.9810134864040867,-2.3959524543312787,-0.6216646603676641,3.7070784490663944,0.8221740536619065
-0.041114463859839946,-1.0560123305819349,-1.984717717318814,-2.4086606946568896,-0.6224168302239724,3.7312975085442583,0.8110492719579837,-0.05520473783133689,-1.0510122038097525,-1.9868423394272743,-2.411827040099633,-0.6350582924441267,3.7244641594227255,0.8132696717315205
-0.04337668195807078,-1.061555260353213,-1.9781177037222681,-2.4085501999045396,-0.6164357833948556,3.7441056985056314,0.7977013346736423,-0.041114463859839946,-1.0560123305819349,-1.984717717318814,-2.4086606946568896,-0.6224168302239724,3.7312975085442583,0.8110492719579837
-0.0409389042818528,-1.0705776375031075,-1.9784837622899245,-2.424310909116545,-0.6045861997317434,3.7525,0.7877377865687497,-0.04337668195807078,-1.061555260353213,-1.9781177037222681,-2.4085501999045396,-0.6164357833948556,3.7441056985056314,0.7977013346736423
-0.04827654634434478,-1.0640520463074394,-1.9843929089239705,-2.4094529895780554,-0.6161218195830304,3.743900267103572,0.7915733743617324,-0.0409389042818528,-1.0705776375031075,-1.9784837622899245,-2.424310909116545,-0.6045861997317434,3.7525,0.7877377865687497
-0.04671471065742623,-1.0515286868016298,-1.9849585811796742,-2.4222550182488045,-0.6205270353293757,3.73495893782242,0.8024752588778884,-0.04827654634434478,-1.0640520463074394,-1.9843929089239705,-2.4094529895780554,-0.6161218195830304,3.743900267103572,0.7915733743617324
-0.05386926207271184,-1.0386365897544871,-2.0019612867268566,-2.4229163624641012,-0.6051659681262713,3.7227844732055835,0.7931363487912283,-0.04671471065742623,-1.0515286868016298,-1.9849585811796742,-2.4222550182488045,-0.6205270353293757,3.73495893782242,0.8024752588778884
-0.06796432687621404,-1.0237827774589343,-1.986713107063928,-2.41469182062145,-0.6181491704240129,3.718677789897019,0.805069622443001,-0.05386926207271184,-1.0386365897544871,-2.0019612867268566,-2.4229163624641012,-0.6051659681262713,3.7227844732055835,0.7931363487912283
-2.442358541902833,1.3826385794701892,0.9542806840775873,-3.060586218153878,0.888646633928349,1.679998204993323,1.9824262964411221,-2.442358541902833,1.3826385794701892,0.9542806840775873,-3.060586218153878,0.888646633928349,1.679998204993323,1.9824262964411221
-2.4506029362943336,1.3731934443876415,0.9445100640068558,-3.0568510270714873,0.884458788028688,1.6801163248468687,1.968961015677182,-2.442358541902833,1.3826385794701892,0.9542806840775873,-3.060586218153878,0.888646633928349,1.679998204993323,1.9824262964411221
-2.4593224582910818,1.3896073405891474,0.9582133670136906,-3.065457394148476,0.8958986644689717,1.6638095162727018,1.9854910172087712,-2.4506029362943336,1.3731934443876415,0.9445100640068558,-3.0568510270714873,0.884458788028688,1.6801163248468687,1.968961015677182
-2.4631267464181827,1.3808516288523798,0.9411939192390598,-3.06691077976413,0.8793291569361243,1.6481283720167346,1.9842402367891745,-2.4593224582910818,1.3896073405891474,0.9582133670136906,-3.065457394148476,0.8958986644689717,1.6638095162727018,1.9854910172087712
-2.4726301635282746,1.363973289565347,0.9335972644499906,-3.0667696283936605,0.896655354441871,1.631695630228731,1.9696387674125504,-2.4631267464181827,1.3808516288523798,0.9411939192390598,-3.06691077976413,0.8793291569361243,1.6481283720167346,1.9842402367891745
-2.4889877742958038,1.370546449261292,0.9389357234770772,-3.0718,0.8813304378747976,1.6242618524513344,1.9844767334118971,-2.4726301635282746,1.363973289565347,0.9335972644499906,-3.0667696283936605,0.896655354441871,1.631695630228731,1.9696387674125504
-2.4731007663488014,1.3568987940200719,0.9506217388287503,-3.062853856889894,0.8759308817354486,1.6180072108787202,1.9991219378829446,-2.4889877742958038,1.370546449261292,0.9389357234770772,-3.0718,0.8813304378747976,1.6242618524513344,1.9844767334118971
-2.4832882467785264,1.3399099490842719,0.9459705279656384,-3.0558045563364225,0.8803959319278369,1.6038451272476677,2.0075398978600476,-2.4731007663488014,1.3568987940200719,0.9506217388287503,-3.062853856889894,0.8759308817354486,1.6180072108787202,1.9991219378829446
-2.496868014939604,1.3451280666062477,0.958412551018036,-3.052364027290444,0.8731350861439198,1.604817140941629,2.011850793191469,-2.4832882467785264,1.3399099490842719,0.9459705279656384,-3.0558045563364225,0.8803959319278369,1.6038451272476677,2.0075398978600476
-2.51325308472996,1.3303898986083884,0.9711994834153944,-3.0667306961644347,0.8859170513365625,1.596051999186889,1.99664995975047,-2.496868014939604,1.3451280666062477,0.958412551018036,-3.052364027290444,0.8731350861439198,1.604817140941629,2.011850793191469
-2.524054916369943,1.3275093982511046,0.9591088984328118,-3.0718,0.8986605630105116,1.602447815696247,1.9984449371158302,-2.51325308472996,1.3303898986083884,0.9711994834153944,-3.0667306961644347,0.8859170513365625,1.596051999186889,1.99664995975047
-2.5081450965143706,1.3291083075775592,0.9689519337863994,-3.0718,0.8982800797781191,1.5891708258937667,1.9919540506445712,-2.524054916369943,1.3275093982511046,0.9591088984328118,-3.0718,0.8986605630105116,1.602447815696247,1.9984449371158302
-2.5072947794547793,1.3442003913993543,0.9661191276553169,-3.0718,0.8993067615263974,1.580929343979267,1.9842629799593914,-2.5081450965143706,1.3291083075775592,0.9689519337863994,-3.0718,0.8982800797781191,1.5891708258937667,1.9919540506445712
-2.504545500213901,1.3351604578906422,0.9618872535111799,-3.0572085493509737,0.8973663502830597,1.5803395650499075,1.9954437308392488,-2.5072947794547793,1.3442003913993543,0.9661191276553169,-3.0718,0.8993067615263974,1.580929343979267,1.9842629799593914
-2.4963857083955676,1.3433038202034573,0.9630137215496827,-3.056805462619816,0.8954178131064748,1.5675138159841644,1.991230878975528,-2.504545500213901,1.3351604578906422,0.9618872535111799,-3.0572085493509737,0.8973663502830597,1.5803395650499075,1.9954437308392488
-2.4922868765549615,1.3584226391339438,0.9578606602859022,-3.0575098564005376,0.8962762871701593,1.5661041068901596,1.999840226339602,-2.4963857083955676,1.3433038202034573,0.9630137215496827,-3.056805462619816,0.8954178131064748,1.5675138159841644,1.991230878975528
-2.5076451095923296,1.360285458277849,0.9727279455649842,-3.0409572237000795,0.899671682642244,1.5566622207436085,2.0161677849002704,-2.4922868765549615,1.3584226391339438,0.9578606602859022,-3.0575098564005376,0.8962762871701593,1.5661041068901596,1.999840226339602
-2.5157433644167297,1.356416536097382,0.9624246251828263,-3.030535188026714,0.9128373652642314,1.5618355448723948,2.0033254367948725,-2.5076451095923296,1.360285458277849,0.9727279455649842,-3.0409572237000795,0.899671682642244,1.5566622207436085,2.0161677849002704
-2.5212193484921785,1.349220340504656,0.9798738143220237,-3.0316710496175516,0.9188284603572744,1.5623656818431237,1.986319170988855,-2.5157433644167297,1.356416536097382,0.9624246251828263,-3.030535188026714,0.9128373652642314,1.5618355448723948,2.0033254367948725
-2.5184817442220178,1.3514675238370202,0.9664574182849309,-3.037022224504578,0.925260555637953,1.5797645743136823,1.9967046689990617,-2.5212193484921785,1.349220340504656,0.9798738143220237,-3.0316710496175516,0.9188284603572744,1.5623656818431237,1.986319170988855
-2.512844105780121,1.3472766329707118,0.9508174307194247,-3.0303823807971297,0.9388180057878318,1.5639600002782885,2.0123756648733604,-2.5184817442220178,1.3514675238370202,0.9664574182849309,-3.037022224504578,0.925260555637953,1.5797645743136823,1.9967046689990617
-2.4993517014344495,1.3367464762323649,0.9472385918144973,-3.035748070501205,0.9350960011622006,1.572826811341006,2.0092129939096606,-2.512844105780121,1.3472766329707118,0.9508174307194247,-3.0303823807971297,0.9388180057878318,1.5639600002782885,2.0123756648733604
-2.5101283831195094,1.3344112968199686,0.957432988895224,-3.041977418244005,0.9226592147617007,1.5625144823371993,2.012056021393967,-2.4993517014344495,1.3367464762323649,0.9472385918144973,-3.035748070501205,0.9350960011622006,1.572826811341006,2.0092129939096606
-2.494726001856927,1.343933115281934,0.9657265156356352,-3.0509778340098266,0.9275584618190206,1.5545417883697066,2.0172115474531798,-2.5101283831195094,1.3344112968199686,0.957432988895224,-3.041977418244005,0.9226592147617007,1.5625144823371993,2.012056021393967
-2.493271340164564,1.3427819806452437,0.9654785106508773,-3.038619397380112,0.9305632525248543,1.5622520006196514,2.018158936417799,-2.494726001856927,1.343933115281934,0.9657265156356352,-3.0509778340098266,0.9275584618190206,1.5545417883697066,2.0172115474531798
-2.5056273836682976,1.3487238928327876,0.9669082191290437,-3.0492500245659193,0.9252239664105101,1.5521293511163998,2.018208666934718,-2.493271340164564,1.3427819806452437,0.9654785106508773,-3.038619397380112,0.9305632525248543,1.5622520006196514,2.018158936417799
-2.500351084079906,1.332578248688307,0.9632415446793131,-3.0666314150808396,0.9275116414974036,1.5472428962910267,2.0227561685889346,-2.5056273836682976,1.3487238928327876,0.9669082191290437,-3.0492500245659193,0.9252239664105101,1.5521293511163998,2.018208666934718
